swk_id,lat,long,damage
2385,42.35003529404741,-71.1050381477828,89.0
2386,42.349294958524894,-71.09894086721113,87.0
2387,42.350148813583964,-71.09904102086095,59.0
2388,42.34937125431347,-71.09738409070748,100.0
2389,42.34952734028724,-71.09726876545193,6.0
2390,42.34911477148975,-71.09644335224613,100.0
2391,42.349237687186054,-71.0939577937983,63.0
2392,42.349402516470946,-71.09295804647078,61.0
2393,42.35011582190168,-71.09254392454771,22.0
2394,42.34996341184235,-71.09248263730588,22.0
2395,42.34936189923959,-71.0923983393758,87.0
2396,42.349020328536014,-71.09292848561665,0.0
2403,42.3490259670535,-71.09138166704979,65.0
2404,42.34477738593648,-71.0874762463102,100.0
2405,42.34391703513552,-71.08718196022745,100.0
2406,42.32645900024003,-71.09228659381037,25.0
2407,42.32551877503972,-71.10758167215461,12.0
2408,42.32946524276436,-71.10851490853021,46.0
2409,42.328037076760225,-71.10530535348053,85.0
2410,42.328357977928746,-71.10689344100761,64.0
2411,42.32933245334913,-71.10831816371854,61.0
2412,42.3282633352239,-71.10691105537293,62.0
2413,42.32794984540766,-71.10530390845118,57.0
2414,42.33753602095241,-71.11042320609005,31.0
2415,42.33677472282964,-71.10972954155503,65.0
2416,42.322838834429234,-71.10330877804172,48.0
2417,42.3227767412532,-71.10386092325375,43.0
2418,42.32279095791753,-71.10501530534589,0.0
2419,42.322740666596246,-71.10552787732163,21.0
2420,42.34545044629062,-71.10180811214548,69.0
2421,42.34520508326578,-71.10077035369935,44.0
2422,42.346997113731796,-71.0909717318122,81.0
2423,42.34744237732541,-71.09161458076241,100.0
2424,42.3467200653821,-71.09339942575222,92.0
2425,42.34714639346836,-71.0921534206644,28.0
2426,42.34775561293675,-71.09218097325868,0.0
2427,42.344828852917445,-71.09642784199168,58.0
2428,42.343870514782196,-71.10090745495403,52.0
2429,42.33278929871063,-71.10787295777678,25.0
2430,42.332099412349514,-71.10805639685809,24.0
2431,42.33273332199257,-71.1080054851598,64.0
2432,42.332038997270175,-71.1079398647013,7.0
2433,42.329211582977464,-71.10209905328419,57.0
2434,42.32925142512759,-71.10220800028499,68.0
2436,42.34005270511823,-71.09091420764331,64.0
2437,42.3405337379172,-71.09115351195099,34.0
2438,42.33903834950938,-71.09021308062194,28.0
2439,42.33744612322401,-71.08977524605822,26.0
2442,42.339024289771096,-71.09037759259542,50.0
2444,42.335444728938334,-71.10669890060917,70.0
2445,42.337325111887424,-71.10962220053852,75.0
2446,42.33535271582023,-71.10684171159221,46.0
2447,42.33457645530587,-71.10563542331364,38.0
2448,42.33475079015048,-71.10696802607559,48.0
2449,42.335149216044925,-71.10759020801432,69.0
2450,42.33565131375989,-71.1083597837829,87.0
2451,42.33627294081919,-71.10933715669658,15.0
2452,42.33553294501061,-71.10842026463703,1.0
2453,42.33508004723251,-71.10771614859144,42.0
2454,42.33464622944905,-71.10704071910284,79.0
2455,42.33801838658483,-71.10807385804905,0.0
2456,42.34766330274771,-71.10091735607047,0.0
2458,42.34952730996622,-71.10395050790476,71.0
2459,42.35022789821234,-71.10342616059918,14.0
2460,42.34966648282951,-71.1020016427775,79.0
2461,42.34989435610181,-71.09169882398766,71.0
2462,42.34949766512493,-71.09167016735533,61.0
2463,42.345247313836644,-71.10172751409173,26.0
2466,42.345636097928676,-71.08776361247804,100.0
2467,42.33704507955876,-71.0981648722005,75.0
2469,42.34480227790072,-71.0873054761903,100.0
2470,42.318940530063784,-71.07784974742142,5.0
2471,42.311163082737444,-71.08143030923529,98.0
2472,42.3239384413214,-71.07604641438591,75.0
2473,42.31921487913105,-71.07785581860097,87.0
2475,42.350532856676246,-71.0915557678159,100.0
2476,42.349990855160286,-71.0915430089604,64.0
2477,42.34929249046824,-71.09097269131178,58.0
2478,42.349475313259724,-71.09151929300792,70.0
2479,42.31218239686311,-71.08062109621709,96.0
2480,42.31740947220887,-71.07807735405223,65.0
2481,42.31361442863903,-71.0795588292625,80.0
2482,42.32097830554793,-71.07769822210219,78.0
2483,42.32996219370761,-71.0709747337449,87.0
2484,42.32291657774136,-71.1009450505448,39.0
2485,42.322977275426496,-71.10204084643999,0.0
2486,42.32253473503953,-71.10619158088628,28.0
2487,42.30030940937083,-71.06262720016845,0.0
2488,42.282553674572924,-71.12194550040807,100.0
2489,42.32259907133542,-71.1054950937426,37.0
2490,42.30184555115594,-71.05615685141301,0.0
2491,42.32230720391759,-71.10843134400788,0.0
2492,42.32240325250449,-71.1075407118265,97.0
2493,42.28307773715316,-71.05572846665603,100.0
2494,42.29737199187624,-71.07139352829412,48.0
2495,42.29638899635601,-71.07439483684847,100.0
2496,42.29628217808237,-71.07427953117696,0.0
2497,42.29349941472301,-71.0799854457194,34.0
2498,42.29392016216195,-71.08014379890194,51.0
2499,42.28401811852096,-71.06089192253451,0.0
2500,42.288022742121704,-71.05623062319107,0.0
2501,42.27936394220198,-71.0593606452534,100.0
2502,42.28337606766103,-71.05563844419225,0.0
2503,42.28463458674568,-71.05523390581111,24.0
2504,42.28498709946863,-71.05510346363818,3.0
2505,42.28617972095207,-71.05463582339493,91.0
2506,42.28710580466038,-71.05579337730651,93.0
2507,42.287823956936,-71.05511231006615,65.0
2508,42.28520982835273,-71.05501945652097,38.0
2509,42.2855309375377,-71.05489609153909,16.0
2510,42.299446497862064,-71.08479806817593,43.0
2511,42.30884953311635,-71.06100706336898,54.0
2512,42.309177365998224,-71.06414941305647,51.0
2513,42.31837161979357,-71.09817772921431,100.0
2514,42.32462837860954,-71.10796268486507,56.0
2516,42.32018456948234,-71.10359020202463,46.0
2519,42.33764742512573,-71.11042487997422,45.0
2520,42.3503516778845,-71.0976541574376,100.0
2521,42.34555368709105,-71.08785453806695,100.0
2523,42.32456493787029,-71.07316808665706,50.0
2524,42.32364854399945,-71.06396850583256,58.0
2525,42.32270273405977,-71.0610315858671,100.0
2526,42.31935127381176,-71.08405461413156,100.0
2527,42.32269408836585,-71.07062970951688,47.0
2528,42.33623983251912,-71.08729388040612,53.0
2529,42.33782393977697,-71.0977133224915,82.0
2530,42.303292828225864,-71.05636201365355,0.0
2531,42.313425392784524,-71.07967616454579,83.0
2532,42.32295590454056,-71.10164550103984,30.0
2533,42.33774390768117,-71.10875878684494,47.0
2535,42.324583023709195,-71.08741321364954,100.0
2536,42.324321998907415,-71.0871252217556,68.0
2538,42.30069306157685,-71.10451244158625,86.0
2539,42.30068557300058,-71.10464997394621,100.0
2540,42.303371126610585,-71.05622935301457,19.0
2541,42.30862640512976,-71.06189594869835,46.0
2543,42.32566296175332,-71.05888379192223,77.0
2545,42.315205364230515,-71.06664163650686,79.0
2546,42.29908242644352,-71.08642400742954,37.0
2548,42.32429244727867,-71.10848321987838,56.0
2549,42.33086217362555,-71.09677154989082,100.0
2550,42.330807578122446,-71.09684667489344,100.0
2551,42.330966307882925,-71.09722908776659,0.0
2552,42.33597942802519,-71.1078737401235,91.0
2553,42.32204795982239,-71.07029544098427,0.0
2554,42.32989610188218,-71.07628021609892,72.0
2556,42.31877870583784,-71.0941167643813,100.0
2558,42.33813197129696,-71.10828883773793,0.0
2559,42.34880746565685,-71.09841004105093,86.0
2560,42.35007231901599,-71.09200684455668,0.0
2562,42.34775273056725,-71.09251889801747,0.0
2563,42.33090891619752,-71.09728612050317,0.0
2566,42.33928338665051,-71.09260111769686,93.0
2567,42.33935453676413,-71.09229620925385,97.0
2570,42.33734496515693,-71.10991825362578,52.0
2571,42.33882713828067,-71.09864077215501,87.0
2573,42.32854395696619,-71.09787953200751,0.0
2575,42.28587442593295,-71.10950818737774,100.0
2576,42.30457718032934,-71.05593268740786,100.0
2579,42.33961135385892,-71.09997951775443,100.0
2580,42.335385843589776,-71.07067405884476,60.0
2581,42.333821675332025,-71.0675450408058,100.0
2582,42.33389019188192,-71.06769267375473,86.0
2583,42.33251331929614,-71.06859619931964,3.0
2584,42.332664658981415,-71.0686713562512,0.0
2585,42.35328747655369,-71.0542142009519,93.0
2586,42.34253362136886,-71.08333716332504,100.0
2587,42.34226185205463,-71.08286979428307,100.0
2588,42.34261854737175,-71.0832272602601,100.0
2589,42.34245414832617,-71.08297904791662,100.0
2590,42.34485867334011,-71.07553397422333,42.0
2591,42.34497625844584,-71.07562409867728,34.0
2592,42.34602731996121,-71.07171805928392,52.0
2593,42.34590324306002,-71.0716530721966,32.0
2594,42.34653696089147,-71.06979998347116,35.0
2595,42.34607121931364,-71.07038217064694,100.0
2596,42.33981942037477,-71.0644363550128,71.0
2597,42.338780120638866,-71.06590666157382,60.0
2598,42.33821277420409,-71.06670733825763,31.0
2599,42.35299066510559,-71.05304276225307,94.0
2603,42.34829392588122,-71.06916353868206,82.0
2604,42.349480385565734,-71.0697758422713,100.0
2605,42.34560904937101,-71.0615158267096,87.0
2606,42.34470739571994,-71.06168695946758,100.0
2607,42.34350993396541,-71.06221303703622,100.0
2608,42.34771569558051,-71.06901766850814,17.0
2609,42.34982182542508,-71.06989795676444,22.0
2610,42.34651217274512,-71.07059837773356,100.0
2611,42.336807180510235,-71.06864119588084,83.0
2612,42.33738249538063,-71.06787330740339,33.0
2613,42.33780130649517,-71.06728586506733,65.0
2614,42.347772143299174,-71.06881474643582,90.0
2615,42.38756686968498,-71.00565511392651,72.0
2616,42.38804886161411,-71.0060496626734,70.0
2617,42.38816220485603,-71.00600941656324,89.0
2618,42.38788589728864,-71.00475286803805,82.0
2619,42.38753275802486,-71.00578665285049,63.0
2620,42.385773078080724,-71.00666740234462,48.0
2621,42.38249425878413,-70.99854000315146,67.0
2622,42.38249399789717,-70.99840651100178,100.0
2623,42.38546912112333,-71.01696348336515,82.0
2624,42.3435503108402,-71.06238469600007,92.0
2625,42.33420689387819,-71.07233387376543,80.0
2626,42.34640108451708,-71.06979707252555,18.0
2627,42.38313081894384,-70.9979889449382,69.0
2628,42.38319027671964,-70.99808551308878,76.0
2629,42.3860503374833,-71.00543161729358,85.0
2630,42.38612558676533,-71.00559020550313,58.0
2631,42.38565630557088,-71.00552350212739,78.0
2632,42.38628556837235,-71.00374261549034,92.0
2633,42.365782297037505,-71.0305881620831,100.0
2634,42.3660844355322,-71.03047896059665,13.0
2635,42.38848633857211,-71.0085291337776,99.0
2636,42.38385543422339,-71.00259095535998,73.0
2637,42.38801993316978,-71.00485831912518,68.0
2638,42.38221223774042,-70.99909634423162,81.0
2639,42.3859508664384,-71.00612340304868,75.0
2640,42.38619899612338,-71.00584117674094,83.0
2641,42.38616323224203,-71.00569010571165,45.0
2642,42.3857507809228,-71.00540958872776,91.0
2645,42.36601655295102,-71.03105528422223,100.0
2646,42.36590746325093,-71.0308775375821,92.0
2647,42.36617760757,-71.03149673601037,79.0
2648,42.34255143080291,-71.06262944694237,72.0
2649,42.382544554006756,-70.9998006841624,76.0
2650,42.385654944680105,-71.00123342383645,83.0
2651,42.30808814135458,-71.11713757420463,86.0
2652,42.30035771954808,-71.11615969021759,100.0
2653,42.30036178382444,-71.1152262823943,96.0
2654,42.300377148522614,-71.11603467148265,98.0
2656,42.302877810002016,-71.13152291571177,98.0
2657,42.289009682536424,-71.11346815597022,100.0
2658,42.285493524693514,-71.12028279622112,89.0
2659,42.30299618860404,-71.10590641547746,73.0
2661,42.28871130143012,-71.11435155795216,97.0
2662,42.279729724776836,-71.11555313598093,98.0
2663,42.28061259542397,-71.11457337092908,98.0
2667,42.28137336638433,-71.1137051616313,77.0
2668,42.302931540233516,-71.1059894246156,84.0
2670,42.30986509376118,-71.11881333257445,86.0
2671,42.309881355567185,-71.11895252589213,90.0
2672,42.30885018147948,-71.11882876686842,94.0
2673,42.308914586267704,-71.1193060068416,29.0
2674,42.3093439901829,-71.119488549871,100.0
2675,42.32020110780847,-71.11389798419891,71.0
2676,42.313399346330804,-71.11702229529409,41.0
2677,42.31328294768373,-71.11750757593583,88.0
2678,42.31332714335454,-71.11756109861783,86.0
2679,42.32087083047742,-71.11071105279005,93.0
2680,42.32092151968163,-71.1141508946017,78.0
2681,42.30027759017242,-71.06309825713193,34.0
2682,42.30017734635499,-71.06311318620936,39.0
2683,42.30813345148217,-71.11719257515658,93.0
2684,42.30869889112971,-71.11825379490588,70.0
2685,42.308854145846425,-71.11823156734548,48.0
2686,42.30844770594638,-71.11789731451758,98.0
2687,42.32020147337553,-71.1140185418351,94.0
2688,42.321060809592176,-71.11119317653502,88.0
2689,42.320930922123196,-71.11403123177584,85.0
2690,42.30835127001646,-71.11607454020198,76.0
2691,42.30832526976398,-71.11795110666723,85.0
2692,42.30290368786586,-71.1312298405733,89.0
2693,42.31541745057685,-71.10424386191326,81.0
2694,42.318190869454995,-71.10903623840768,95.0
2695,42.31159164025465,-71.11180934798851,100.0
2696,42.30387651088319,-71.08252109922346,19.0
2698,42.316277283210056,-71.10334540816437,95.0
2699,42.31075839388625,-71.0544545849832,3.0
2700,42.303594416465664,-71.08448226323924,98.0
2701,42.30899566318326,-71.11987333460125,26.0
2703,42.296013444499025,-71.08093302268085,18.0
2704,42.321553868172806,-71.06140171342655,95.0
2705,42.31506578919251,-71.05495274487227,81.0
2706,42.3152423667834,-71.05599032714922,69.0
2707,42.31515770822335,-71.05495541674777,45.0
2708,42.31494187247826,-71.05423300826345,60.0
2709,42.31503157897781,-71.05421514167956,60.0
2710,42.31022743444961,-71.0629835400021,6.0
2711,42.31008217876052,-71.06292246311395,16.0
2712,42.32499398189187,-71.05937954458332,87.0
2713,42.3221937630538,-71.06121016308659,40.0
2714,42.3183353358485,-71.06348585327733,82.0
2715,42.305008932988436,-71.06849862772734,21.0
2716,42.301475803991586,-71.06249902899995,0.0
2717,42.30157867483553,-71.06211392984835,34.0
2718,42.29714525150764,-71.08702527492696,34.0
2719,42.31832142404828,-71.07739821342072,83.0
2720,42.31835713271074,-71.07684889813743,98.0
2721,42.30402965938017,-71.06996439451623,26.0
2722,42.29427382201701,-71.08011832629529,16.0
2723,42.303522310561085,-71.08306338486437,0.0
2724,42.315432969817536,-71.07849193711624,44.0
2725,42.3201154968711,-71.07369348658254,90.0
2726,42.308220901343994,-71.06447848389786,100.0
2727,42.323298335130204,-71.06036203680304,46.0
2728,42.3169592117215,-71.06998215934473,82.0
2729,42.32215559623549,-71.07407252222198,96.0
2730,42.30957852918491,-71.06561462256774,73.0
2731,42.32999199524672,-71.07790949785975,75.0
2732,42.33189455907785,-71.07597744718936,100.0
2733,42.3226063165212,-71.0608355159991,59.0
2734,42.32321306549876,-71.07086443190576,28.0
2735,42.316557218792326,-71.0780316636505,25.0
2736,42.32323091446205,-71.0763541298808,76.0
2737,42.304634890358635,-71.06904204156987,16.0
2738,42.33003433766555,-71.07814752049825,0.0
2739,42.33158524691199,-71.07626858876377,0.0
2740,42.33914738572031,-71.08317335338427,95.0
2741,42.32721926081601,-71.09607943340481,2.0
2742,42.329404728454016,-71.08071961090023,100.0
2743,42.32960551640641,-71.08143916741011,100.0
2744,42.317419087721454,-71.09553709109267,77.0
2745,42.32011000796509,-71.09238046401961,100.0
2746,42.300335356625006,-71.07765120509102,100.0
2747,42.32649573110075,-71.09648215080476,7.0
2748,42.32717744872196,-71.09417777061077,13.0
2749,42.32743935138624,-71.09511418054332,9.0
2750,42.33959722773154,-71.08281897208374,99.0
2751,42.3316469133773,-71.07637192540354,0.0
2752,42.34024968904278,-71.08236035950654,69.0
2753,42.31921353456442,-71.10005985819774,90.0
2754,42.32451257336981,-71.08972891768073,98.0
2755,42.31944568353928,-71.08479793303272,100.0
2756,42.33684583053381,-71.0868519403006,22.0
2757,42.3236570053382,-71.08675476798635,44.0
2758,42.31986777115196,-71.09377738706556,88.0
2759,42.30383803367431,-71.07037703714728,20.0
2760,42.32479683373127,-71.09047027390095,98.0
2761,42.32461767606805,-71.08969403573737,32.0
2762,42.32453104966791,-71.10456777460584,52.0
2763,42.330875962040764,-71.09799279129707,38.0
2764,42.34291908216347,-71.10372633867658,55.0
2765,42.34147210589782,-71.10474411748149,44.0
2766,42.34630132095268,-71.10516682293147,0.0
2767,42.34695066787029,-71.10445930232093,50.0
2768,42.34676351102974,-71.10547381333913,0.0
2769,42.346609662710705,-71.10588814859445,66.0
2770,42.349630656598116,-71.09433385252858,6.0
2771,42.272199434457285,-71.16329820354856,67.0
2772,42.27265962102726,-71.16260875747729,93.0
2773,42.272652578428264,-71.16186038982056,36.0
2774,42.27271361516073,-71.16179021265225,63.0
2775,42.2730488944721,-71.16202752384544,100.0
2776,42.274789365770985,-71.16680976700174,18.0
2777,42.276083254391516,-71.16105435668402,0.0
2778,42.272084607573596,-71.16387589974771,19.0
2779,42.27321360591875,-71.16522545856418,50.0
2780,42.27278162001837,-71.16470692363572,31.0
2781,42.27479923890995,-71.16697143464668,58.0
2782,42.27441416890873,-71.1665824390213,41.0
2783,42.27907438450658,-71.13137799723835,39.0
2784,42.27903722607165,-71.13126139195123,34.0
2785,42.27207983054146,-71.14738259034408,39.0
2786,42.31914918413277,-71.10059008481775,93.0
2788,42.27123059292417,-71.17012299980243,31.0
2789,42.27146733730611,-71.16287914253107,37.0
2790,42.271545221960274,-71.16280125365812,6.0
2791,42.276058158369295,-71.16714746131373,28.0
2792,42.32542018597933,-71.10749019919031,76.0
2793,42.342542480148914,-71.09000683590753,46.0
2794,42.34068846589427,-71.09098215869906,88.0
2795,42.34210626983008,-71.08755302673282,25.0
2796,42.34235548018445,-71.08880540329342,44.0
2797,42.341851555670594,-71.08717835633803,4.0
2798,42.34014327339166,-71.09071854333487,100.0
2799,42.34059900937132,-71.08532705137394,60.0
2800,42.34112525049838,-71.08611163687569,61.0
2801,42.33970461223806,-71.10658538741934,42.0
2802,42.347125288328634,-71.10288767552085,68.0
2803,42.347331781327014,-71.10212095554701,36.0
2804,42.34067328358127,-71.08520767460917,66.0
2805,42.322698711883035,-71.10448855696657,69.0
2806,42.32444715992305,-71.1045493029038,30.0
2807,42.32284941461723,-71.10449355337309,18.0
2808,42.32267310334177,-71.1061777144143,0.0
2809,42.322922808214436,-71.10384990625661,20.0
2810,42.3465107323279,-71.09939666858004,41.0
2812,42.33126724835818,-71.09902327996576,65.0
2813,42.33178392613697,-71.1043422992459,21.0
2814,42.33128767590547,-71.10333390185026,73.0
2815,42.3452894952951,-71.08773333275961,100.0
2816,42.34972743103701,-71.1058347622791,85.0
2817,42.34752137836374,-71.10236278826459,63.0
2818,42.349950715825955,-71.09638610026576,76.0
2819,42.350014165385375,-71.09410182990264,61.0
2820,42.34219278110938,-71.08745407045132,56.0
2821,42.342452152256314,-71.08865426774078,64.0
2822,42.34265732960906,-71.08998657414466,52.0
2826,42.322613142201355,-71.10674656520148,35.0
2827,42.32277545328773,-71.10100436183237,92.0
2828,42.322810376055564,-71.10156543845936,12.0
2829,42.3450160863858,-71.09658852164438,74.0
2830,42.35039307816355,-71.10799410911318,90.0
2831,42.294851585462055,-71.13625899148303,46.0
2832,42.29483909417981,-71.13639807220103,47.0
2833,42.29433381844639,-71.1393518592725,35.0
2834,42.29432401298129,-71.13947764171806,50.0
2835,42.28947172735746,-71.14176341393363,77.0
2836,42.288381879692714,-71.14002976701512,86.0
2837,42.28844833941972,-71.13994271553484,83.0
2838,42.29302066427915,-71.13754274953327,68.0
2839,42.29355482425391,-71.13721008850031,34.0
2840,42.2941124388427,-71.15148022499781,57.0
2841,42.289764743159765,-71.14814456213247,85.0
2842,42.29207378857385,-71.15413348013354,79.0
2843,42.292146615664805,-71.15421111071844,84.0
2844,42.29176618087006,-71.15486988158983,82.0
2845,42.28596136974214,-71.15830792411897,93.0
2846,42.27906718992999,-71.16730958647328,81.0
2847,42.28105757317024,-71.16825837824743,88.0
2848,42.28099189909045,-71.16835780309964,95.0
2849,42.28115045824106,-71.16931373103672,88.0
2850,42.28110126706179,-71.16924279985894,89.0
2851,42.282059004573604,-71.16963277999713,77.0
2852,42.28231300610002,-71.16916356043248,65.0
2853,42.28258481193524,-71.16923644115624,93.0
2854,42.28450776268493,-71.16991307370871,81.0
2855,42.28499957421207,-71.17020532637459,84.0
2856,42.285044131845964,-71.17009125463865,96.0
2857,42.282674746624245,-71.16913169499651,85.0
2858,42.28230631424859,-71.16902915418879,66.0
2859,42.2818030494329,-71.16880250416109,87.0
2860,42.28175359972033,-71.16891898629461,68.0
2861,42.281963270649925,-71.16962314705009,67.0
2862,42.273742393479694,-71.16108094310232,31.0
2863,42.28713281049517,-71.16694028231073,68.0
2864,42.28904273161793,-71.16467726788177,63.0
2865,42.28928217452325,-71.1693342799553,74.0
2866,42.28921307279157,-71.16941287126764,62.0
2867,42.288541377027016,-71.16862548480574,49.0
2868,42.288592675890754,-71.168525929149,63.0
2869,42.282368507537115,-71.12982876802128,33.0
2870,42.28323949262716,-71.13117120627274,62.0
2871,42.28291674114164,-71.13067396200759,42.0
2872,42.28332844683882,-71.13111441499244,19.0
2874,42.28244614102922,-71.12976850099915,45.0
2875,42.28005016416979,-71.13023033607344,39.0
2876,42.28064772637341,-71.1295321894619,32.0
2877,42.28140386271041,-71.12865023419651,47.0
2878,42.28132640918986,-71.12858018430768,56.0
2879,42.28194260476618,-71.1278567496254,51.0
2880,42.27999377965966,-71.13013510809812,7.0
2881,42.286009117455166,-71.13210536139226,36.0
2882,42.28420988214347,-71.13249251229192,45.0
2883,42.28412711703902,-71.1325476649061,26.0
2884,42.28465845864558,-71.13318051940631,33.0
2885,42.28458971453107,-71.13325779862708,33.0
2886,42.28237878508767,-71.13699992086175,17.0
2887,42.282479199321344,-71.13697257044882,11.0
2888,42.286266927550955,-71.13894377143349,56.0
2889,42.28611316043831,-71.138762326918,28.0
2890,42.28561391476227,-71.139752037738,32.0
2891,42.28444879136803,-71.14112559107836,53.0
2892,42.283116774312006,-71.14269530849377,16.0
2893,42.28198435752648,-71.14402402115762,44.0
2894,42.2820376563486,-71.14412775275576,57.0
2895,42.28315578295964,-71.14280674006628,18.0
2896,42.284526943388016,-71.14119252235346,24.0
2897,42.28561197817121,-71.13991988574513,31.0
2898,42.285676597874776,-71.1417384755329,46.0
2899,42.2857165186217,-71.14163168634609,61.0
2900,42.28604061686301,-71.1412620045812,24.0
2901,42.286017668862414,-71.14253831114816,28.0
2902,42.28538443660049,-71.14677932279476,75.0
2903,42.285324588881636,-71.14683916671825,73.0
2904,42.2857414394641,-71.14692359243698,36.0
2905,42.28262137299109,-71.15035247029758,30.0
2906,42.283163046955565,-71.14850967836013,17.0
2907,42.28344424140778,-71.14960640771547,47.0
2908,42.28737793696737,-71.13965433453035,15.0
2909,42.290304870183,-71.13092455674973,53.0
2910,42.288892629393985,-71.13165614895053,96.0
2911,42.280415776897485,-71.15916081623617,63.0
2912,42.28591562650238,-71.15820251229492,74.0
2913,42.27219005224358,-71.16382870992317,31.0
2914,42.27227438034655,-71.16336379351563,91.0
2915,42.272722551700944,-71.16269463955469,82.0
2916,42.27307359677448,-71.16217642428339,83.0
2917,42.2735302838028,-71.16166644056317,89.0
2918,42.273865202887805,-71.16154634984808,65.0
2919,42.2735438409941,-71.16178869114258,51.0
2920,42.27378541677053,-71.1658782574661,39.0
2921,42.273856169058384,-71.16109693925854,37.0
2922,42.27399926349309,-71.16162567067694,0.0
2923,42.27615516915736,-71.16111633885473,75.0
2924,42.276481377264645,-71.16052826049389,38.0
2925,42.27705096599174,-71.16108714458898,42.0
2926,42.277149464390554,-71.16107211251084,76.0
2927,42.2761871710338,-71.1669886790041,36.0
2928,42.286853320542484,-71.17102015468738,5.0
2929,42.28718955554985,-71.16684577859733,40.0
2930,42.28815281263513,-71.16521531468537,59.0
2931,42.28806588910628,-71.16507659452981,45.0
2932,42.289086395961284,-71.16483121775447,58.0
2933,42.28978914701844,-71.1643426907461,72.0
2935,42.27209798289394,-71.14749313867962,49.0
2936,42.28323120964277,-71.1484318733702,40.0
2937,42.282703277126416,-71.15047123711251,55.0
2938,42.28404386869406,-71.14890597545946,48.0
2939,42.28622263406917,-71.14636554092786,0.0
2940,42.284748581107074,-71.14808638031552,28.0
2941,42.29279394162826,-71.1597493132671,34.0
2942,42.29278499700082,-71.15958192297316,50.0
2943,42.27985877702083,-71.15874390021291,68.0
2944,42.288940318460085,-71.13175496846834,40.0
2945,42.29036360448444,-71.13083238783443,36.0
2946,42.29094034240164,-71.13385810410966,31.0
2947,42.291007330172384,-71.1337762486633,32.0
2948,42.293926784978005,-71.17736265786543,100.0
2949,42.34394343351095,-71.08688391548415,100.0
2950,42.286222775622306,-71.14003402896772,0.0
2951,42.28361035135531,-71.13723852967769,100.0
2952,42.34119530734664,-71.08597157543122,93.0
2954,42.28874107849509,-71.15417566537546,78.0
2955,42.27744202677466,-71.16686829430493,92.0
2956,42.27912637384128,-71.16747000190138,86.0
2957,42.284602252230215,-71.1698300864166,86.0
2958,42.282979015705926,-71.1305893217113,39.0
2960,42.316132281694934,-71.07828739087176,32.0
2961,42.31859690275957,-71.07787836729675,36.0
2962,42.322091968586555,-71.07727081879449,79.0
2963,42.27672647010274,-71.16693526512537,34.0
2964,42.34009554644799,-71.08218118198421,75.0
2965,42.31261700453442,-71.0802785657409,70.0
2966,42.32157022947166,-71.07747129049936,77.0
2967,42.332893805889775,-71.05759856899915,100.0
2968,42.34891770927966,-71.04968370520531,63.0
2969,42.347856974751224,-71.0503300307813,83.0
2970,42.3466938262743,-71.05123384551797,72.0
2971,42.34677395467775,-71.05093192498173,100.0
2972,42.34310810650528,-71.05390024504342,12.0
2973,42.294201604944064,-71.15151411077741,78.0
2974,42.326135301730886,-71.05867459489188,76.0
2975,42.300551135272045,-71.06134526325292,58.0
2976,42.30998954900029,-71.08235325026259,69.0
2977,42.310588496633635,-71.08187987760333,80.0
2978,42.3143402323274,-71.07910378634567,90.0
2979,42.32022903215123,-71.07786457561092,92.0
2980,42.31957086057042,-71.07785919745267,83.0
2981,42.34101140111641,-71.05378547328823,90.0
2982,42.343852901424604,-71.0535196921332,25.0
2983,42.34318514936931,-71.05402878557697,42.0
2984,42.33408302271977,-71.04631751779192,56.0
2985,42.334066663764055,-71.04618967883016,39.0
2988,42.341946394684236,-71.0870894270084,22.0
2989,42.32221576867349,-71.10882326233357,12.0
2990,42.28087400589909,-71.05887052866773,82.0
2991,42.32249009377783,-71.10664557436456,15.0
2992,42.32263914973356,-71.10505510896446,5.0
2993,42.34089609060347,-71.05372071044744,26.0
2994,42.337816792189614,-71.02994642226592,98.0
2995,42.33781486858809,-71.03003735510205,98.0
2996,42.337627474239724,-71.0479357054027,65.0
2997,42.33906782881225,-71.05007131192214,37.0
2998,42.33889803662981,-71.04980921135673,100.0
2999,42.33874715740593,-71.04957821619254,74.0
3000,42.3385635417515,-71.0492930873636,91.0
3001,42.34141600904201,-71.05330393347153,86.0
3002,42.34110936069561,-71.05346664280388,100.0
3003,42.34118145638989,-71.05358505204244,79.0
3004,42.34070646522785,-71.05271446432485,100.0
3005,42.34071179775799,-71.05262711564791,100.0
3006,42.34136788834196,-71.05315167314961,94.0
3007,42.335398973328466,-71.0534739808977,60.0
3008,42.33531633455231,-71.0535223021059,66.0
3009,42.33731528700777,-71.04745205787775,20.0
3010,42.33799844751765,-71.04851072078078,100.0
3013,42.332776563874134,-71.05776241286894,100.0
3014,42.34007393698976,-71.05216724397575,100.0
3015,42.34000034401704,-71.05205317817608,72.0
3016,42.339740794404634,-71.05122063233782,76.0
3017,42.33976757067819,-71.05116173928704,36.0
3018,42.34035498300718,-71.05163114850404,46.0
3019,42.35016068020698,-71.04872436569538,0.0
3020,42.34841166487222,-71.04989954772489,56.0
3021,42.34880509271109,-71.04959315738284,53.0
3022,42.34785360937586,-71.05051072952509,59.0
3023,42.34589772267872,-71.05184589910867,93.0
3024,42.331852336936436,-71.03178850354529,48.0
3025,42.33175910701222,-71.03169404503666,86.0
3031,42.34234342046747,-71.0520151956243,100.0
3032,42.29390592899242,-71.07997889805648,19.0
3034,42.28260160613085,-71.05963225552479,66.0
